"id","date","year","village","region","leaders_killed","leader_names","leader_description","militants_low","militants_high","militants_avg","unknown_low","unknown_high","unknown_avg","civilians_low","civilians_high","civilians_avg","total_low","total_high","total_avg","president","president_bush","president_obama","president_trump","target_type","target_description","target_organization_name","geo_lat","geo_lon","province","strike_type","notes_1","notes","_id_deprecated","sources_deprecated","source1_name","source1_url","source2_name","source2_url","source3_name","source3_url","source4_name","source4_url","source5_name","source5_url","source6_name","source6_url","source7_name","source7_url","sources_combined","militants_lowhigh","civilians_lowhigh","unknown_lowhigh","total_lowhigh"
"248","2/16/2018","2018",,"Al Bayda'","1","Abu Hussein al-Theriya","Local AQAP commander","2","3","2.5","0","0","0","0","0","0","2","3","2.5","Trump","0","0","1","Vehicle","A U.S. drone strike killed two to three militants on a strike on a vehicle in Bayda. AFP reported that the strike killed a local al Qaeda commander named Abu Hussein al-Theriya and another al Qaeda militant named as Dawoud al-Sanaani. Xinhua reported a third casualty.","AQAP","14.027385","45.6303083","Al Bayda'","Drone Strike",,,,,"AFP","http://english.alarabiya.net/en/News/gulf/2018/02/17/Drone-strike-kills-2-al-Qaeda-suspects-in-Yemen-.html","AFP","http://www.thejakartapost.com/news/2018/02/17/drone-kills-2-qaeda-suspects-as-yemen-troops-launch-assault.html","Xinhua","http://www.xinhuanet.com/english/2018-02/18/c_136982288.htm ",,,,,,,,,"<a href='http://english.alarabiya.net/en/News/gulf/2018/02/17/Drone-strike-kills-2-al-Qaeda-suspects-in-Yemen-.html'>AFP</a>, <a href='http://www.thejakartapost.com/news/2018/02/17/drone-kills-2-qaeda-suspects-as-yemen-troops-launch-assault.html'>AFP</a>, <a href='http://www.xinhuanet.com/english/2018-02/18/c_136982288.htm '>Xinhua</a>","Between 2 and 3","0","0","Between 2 and 3"
"247","2/12/2018","2018","Unknown","Al Bayda'","0",,,,,,,,,,,,,,,"Trump","0","0","1","Unknown","According to a May 16, 2018 CENTCOM press release, the U.S. conducted SIX air strikes in Yemen in February 2018. New America had previously only accounted for two, on February 11 and February 17. This entry accounts for the SECOND strike of the additional FOUR.","AQAP","15.9669731","45.3120654","Unknown","Air Strike",,,,,"CENTCOM","http://www.centcom.mil/MEDIA/PRESS-RELEASES/Press-Release-View/Article/1523709/centcom-updates-counterterrorism-strikes-in-yemen/",,,,,,,,,,,,,"<a href='http://www.centcom.mil/MEDIA/PRESS-RELEASES/Press-Release-View/Article/1523709/centcom-updates-counterterrorism-strikes-in-yemen/'>CENTCOM</a>",,,,
"246","2/11/2018","2018","Qayfa","Al Bayda'","0",,,"6","6","6","0","0","0","0","0","0","6","6","6","Trump","0","0","1","Vehicle","A suspected U.S. drone targeted and killed six AQAP militants who were traveling in a vehicle in the Qayfa area of Yemen's Al Bayda' province on Sunday, February 11, 2018. ","AQAP","14.3023025","44.7539438","Al Bayda'","Drone Strike",,,,,"AFP/Al Arabiya","http://english.alarabiya.net/en/News/gulf/2018/02/11/Drone-strike-kills-6-al-Qaeda-suspects-in-Yemen.html","AFP/Qatar Tribune","http://www.qatar-tribune.com/news-details/id/111381",,,,,,,,,,,"<a href='http://english.alarabiya.net/en/News/gulf/2018/02/11/Drone-strike-kills-6-al-Qaeda-suspects-in-Yemen.html'>AFP/Al Arabiya</a>, <a href='http://www.qatar-tribune.com/news-details/id/111381'>AFP/Qatar Tribune</a>","6","0","0","6"
"245","2/7/2018","2018","Unknown","Al Bayda'","0",,,,,,,,,,,,,,,"Trump","0","0","1","Unknown","According to a May 16, 2018 CENTCOM press release, the U.S. conducted SIX air strikes in Yemen in February 2018. New America had previously only accounted for two, on February 11 and February 17. This entry accounts for the FIRST strike of the additional FOUR.","AQAP","15.9669731","45.3120654","Unknown","Air Strike",,,,,"CENTCOM","http://www.centcom.mil/MEDIA/PRESS-RELEASES/Press-Release-View/Article/1523709/centcom-updates-counterterrorism-strikes-in-yemen/",,,,,,,,,,,,,"<a href='http://www.centcom.mil/MEDIA/PRESS-RELEASES/Press-Release-View/Article/1523709/centcom-updates-counterterrorism-strikes-in-yemen/'>CENTCOM</a>",,,,
"244","1/29/2018","2018","al-Meqhaya","Al Bayda'","0",,,"0","0","0","2","2","2","0","0","0","2","2","2","Trump","0","0","1","Military Position","On January 29, Anadolu Agency reported that a commander of pro-Yemeni government forces told them that a U.S. drone strike killed two pro-government soldiers in the province of Bayda. The United States did not comment on the claim","Unknown","13.945791","45.6880123","Al Bayda'","Drone Strike",,,,,"Anadolu","http://aa.com.tr/en/middle-east/us-drone-kills-2-pro-govt-fighters-in-central-yemen/1045801",,,,,,,,,,,,,"<a href='http://aa.com.tr/en/middle-east/us-drone-kills-2-pro-govt-fighters-in-central-yemen/1045801'>Anadolu</a>","0","0","2","2"
"243","1/27/2018","2018","Alsaeed ","Shabwah","0",,,"0","0","0","7","7","7",,,,"7","7","7","Trump","0","0","1","Vehicle","A U.S. drone strike reportedly targeted a vehicle carrying seven individuals in Yemen's Shabwah province on Saturday, January 27, 2018. According to local officials, all seven were killed. Initial reports said the seven were AQAP militants, but more recent reports state that all seven were civilians. Given this divergent reporting, New America classifies--for now--all seven casualties as ""Unknown."" In an email to the Bureau of Investigative Journalism, CENTCOM denied conducting the strike. This will be updated if more information is released.","AQAP","14.6357472","46.447233","Shabwah","Drone Strike",,,,,"AFP/The Nation","https://nation.com.pk/28-Jan-2018/drone-strike-kills-7-qaeda-suspects-in-yemen","AFP/Al Arabiya","http://english.alarabiya.net/en/News/gulf/2018/01/27/Drone-strike-kills-7-Qaeda-suspects-in-Yemen.html","Xinhua","http://www.xinhuanet.com/english/2018-01/27/c_136929577.htm","Anadolu","https://www.yenisafak.com/en/world/drone-attack-kills-seven-civilians-in-southeastern-yemen-3033426","Al Jazeera","http://www.aljazeera.com/news/2018/02/yemenis-protest-drone-strike-kills-7-shabwa-180205121304481.html","BIJ","https://www.thebureauinvestigates.com/drone-war/data/yemen-reported-us-covert-actions-2018#strike-12234",,,"<a href='https://nation.com.pk/28-Jan-2018/drone-strike-kills-7-qaeda-suspects-in-yemen'>AFP/The Nation</a>, <a href='http://english.alarabiya.net/en/News/gulf/2018/01/27/Drone-strike-kills-7-Qaeda-suspects-in-Yemen.html'>AFP/Al Arabiya</a>, <a href='http://www.xinhuanet.com/english/2018-01/27/c_136929577.htm'>Xinhua</a>, <a href='https://www.yenisafak.com/en/world/drone-attack-kills-seven-civilians-in-southeastern-yemen-3033426'>Anadolu</a>, <a href='http://www.aljazeera.com/news/2018/02/yemenis-protest-drone-strike-kills-7-shabwa-180205121304481.html'>Al Jazeera</a>, <a href='https://www.thebureauinvestigates.com/drone-war/data/yemen-reported-us-covert-actions-2018#strike-12234'>BIJ</a>","0",,"7","7"
"242","1/26/2018","2018","Unknown","Shabwah","0",,,,,,,,,,,,,,,"Trump","0","0","1","Unknown","On June 6, 2018 CENTCOM provided a list of strikes carried out in January 2018 to the Long War Journal that reported a strike in Yemen's Shabwah province against AQAP  on January 26. The report did not provide further information on casualties or target.","AQAP","14.6458299","46.4502903","Shabwah","Air Strike",,,,,"CENTCOM (to LWJ)","https://www.longwarjournal.org/archives/2018/06/yemen-details.php","New America e-mail correspondence with CENTCOM","https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/",,,,,,,,,,,"<a href='https://www.longwarjournal.org/archives/2018/06/yemen-details.php'>CENTCOM (to LWJ)</a>, <a href='https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/'>New America e-mail correspondence with CENTCOM</a>",,,,
"241","1/25/2018","2018","Unknown","Al Bayda'","0",,,,,,,,,,,,,,,"Trump","0","0","1","Unknown","On June 6, 2018 CENTCOM provided a list of strikes carried out in January 2018 to the Long War Journal that reported strikes in Yemen's Al Bayd'a province against AQAP on January. 1, 3, 9, 12, 13, 20, 25, and 29. The report did not provide further information on casualties or target.","AQAP","13.988547","45.5738454","Al Bayda'","Air Strike",,,,,"CENTCOM (to LWJ)","https://www.longwarjournal.org/archives/2018/06/yemen-details.php","New America e-mail correspondence with CENTCOM","https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/",,,,,,,,,,,"<a href='https://www.longwarjournal.org/archives/2018/06/yemen-details.php'>CENTCOM (to LWJ)</a>, <a href='https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/'>New America e-mail correspondence with CENTCOM</a>",,,,
"240","1/20/2018","2018","Unknown","Al Bayda'","0",,,,,,,,,,,,,,,"Trump","0","0","1","Unknown","On June 6, 2018 CENTCOM provided a list of strikes carried out in January 2018 to the Long War Journal that reported strikes in Yemen's Al Bayd'a province against AQAP on January. 1, 3, 9, 12, 13, 20, 25, and 29. The report did not provide further information on casualties or target.","AQAP","13.991914","45.5854304","Al Bayda'","Air Strike",,,,,"CENTCOM (to LWJ)","https://www.longwarjournal.org/archives/2018/06/yemen-details.php","New America e-mail correspondence with CENTCOM","https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/",,,,,,,,,,,"<a href='https://www.longwarjournal.org/archives/2018/06/yemen-details.php'>CENTCOM (to LWJ)</a>, <a href='https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/'>New America e-mail correspondence with CENTCOM</a>",,,,
"239","1/13/2018","2018","Unknown","Al Bayda'","0",,,,,,,,,,,,,,,"Trump","0","0","1","Unknown","On June 6, 2018 CENTCOM provided a list of strikes carried out in January 2018 to the Long War Journal that reported strikes in Yemen's Al Bayd'a province against AQAP on January. 1, 3, 9, 12, 13, 20, 25, and 29. The report did not provide further information on casualties or target.","AQAP","13.991914","45.5854304","Al Bayda'","Air Strike",,,,,"CENTCOM (to LWJ)","https://www.longwarjournal.org/archives/2018/06/yemen-details.php","New America e-mail correspondence with CENTCOM","https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/",,,,,,,,,,,"<a href='https://www.longwarjournal.org/archives/2018/06/yemen-details.php'>CENTCOM (to LWJ)</a>, <a href='https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/'>New America e-mail correspondence with CENTCOM</a>",,,,
"237","1/12/2018","2018","Unknown","Al Bayda'","0",,,,,,,,,,,,,,,"Trump","0","0","1","Unknown","On June 6, 2018 CENTCOM provided a list of strikes carried out in January 2018 to the Long War Journal that reported strikes in Yemen's Al Bayd'a province against AQAP on January. 1, 3, 9, 12, 13, 20, 25, and 29. The report did not provide further information on casualties or target.","AQAP","13.991916","45.5854306","Al Bayda'","Air Strike",,,,,"CENTCOM (to LWJ)","https://www.longwarjournal.org/archives/2018/06/yemen-details.php","New America e-mail correspondence with CENTCOM","https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/",,,,,,,,,,,"<a href='https://www.longwarjournal.org/archives/2018/06/yemen-details.php'>CENTCOM (to LWJ)</a>, <a href='https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/'>New America e-mail correspondence with CENTCOM</a>",,,,
"238","1/12/2018","2018","Unknown","Al Bayda'","0",,,,,,,,,,,,,,,"Trump","0","0","1","Unknown","On June 6, 2018 CENTCOM provided a list of strikes carried out in January 2018 to the Long War Journal that reported a strike in Yemen's Al Bayda province on January 12 against ISIS. The report did not provide further information on casualties or target.",,"13.9866885","45.5653881","Bayda","Air Strike",,,,,"CENTCOM (to LWJ)","https://www.longwarjournal.org/archives/2018/06/yemen-details.php","New America e-mail correspondence with CENTCOM","https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/",,,,,,,,,,,"<a href='https://www.longwarjournal.org/archives/2018/06/yemen-details.php'>CENTCOM (to LWJ)</a>, <a href='https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/'>New America e-mail correspondence with CENTCOM</a>",,,,
"236","1/9/2018","2018",,"Al Bayda'","0",,,"3","3","3","0","0","0","0","0","0","3","3","3","Trump","0","0","1","Vehicle","A U.S. drone strike reportedly hit a car in Al Bayda' province killing three militants","AQAP","13.99764","45.568816","Al Bayda'","Drone Strike",,,,,"Anadolu","https://www.yenisafak.com/en/world/drone-kills-three-al-qaeda-terrorists-in-yemen-2972272","Twitter - @demolinari","https://twitter.com/demolinari/status/950791482486636544",,,,,,,,,,,"<a href='https://www.yenisafak.com/en/world/drone-kills-three-al-qaeda-terrorists-in-yemen-2972272'>Anadolu</a>, <a href='https://twitter.com/demolinari/status/950791482486636544'>Twitter - @demolinari</a>","3","0","0","3"
"234","1/3/2018","2018","Unknown","Al Bayda'","0",,,,,,,,,,,,,,,"Trump","0","0","1","Unknown","On June 6, 2018 CENTCOM provided a list of strikes carried out in January 2018 to the Long War Journal that reported strikes in Yemen's Al Bayd'a province against AQAP on January. 1, 3, 9, 12, 13, 20, 25, and 29. The report did not provide further information on casualties or target.","AQAP","13.9879028","45.5960968","Al Bayda'","Air Strike",,,,,"CENTCOM (to LWJ)","https://www.longwarjournal.org/archives/2018/06/yemen-details.php","New America e-mail correspondence with CENTCOM","https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/",,,,,,,,,,,"<a href='https://www.longwarjournal.org/archives/2018/06/yemen-details.php'>CENTCOM (to LWJ)</a>, <a href='https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/'>New America e-mail correspondence with CENTCOM</a>",,,,
"235","1/3/2018","2018","Unknown","Al Bayda'","0",,,,,,,,,,,,,,,"Trump","0","0","1","Unknown","On June 6, 2018 CENTCOM provided a list of strikes carried out in January 2018 to the Long War Journal that reported strikes in Yemen's Al Bayd'a province against AQAP on January. 1, 3, 9, 12, 13, 20, 25, and 29. The report did not provide further information on casualties or target.","AQAP","13.991914","45.5854304","Al Bayda'","Air Strike",,,,,"CENTCOM (to LWJ)","https://www.longwarjournal.org/archives/2018/06/yemen-details.php","New America e-mail correspondence with CENTCOM","https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/",,,,,,,,,,,"<a href='https://www.longwarjournal.org/archives/2018/06/yemen-details.php'>CENTCOM (to LWJ)</a>, <a href='https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/'>New America e-mail correspondence with CENTCOM</a>",,,,
"233","1/1/2018","2018","Unknown","Al Bayda'","0",,,,,,,,,"2","2","2","2","2","2","Trump","0","0","1","Unknown","On June 6, 2018 CENTCOM provided a list of strikes carried out in January 2018 to the Long War Journal that reported strikes in Yemen's Al Bayd'a province against AQAP on January. 1, 3, 9, 12, 13, 20, 25, and 29. The report did not provide further information on casualties or target.","AQAP","13.989562","45.5707093","Al Bayda'","Air Strike",,,,,"CENTCOM (to LWJ)","https://www.longwarjournal.org/archives/2018/06/yemen-details.php","New America e-mail correspondence with CENTCOM","https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/","AP","https://www.apnews.com/9051691c8f8a449e8bb6fd684f100863",,,,,,,,,"<a href='https://www.longwarjournal.org/archives/2018/06/yemen-details.php'>CENTCOM (to LWJ)</a>, <a href='https://www.newamerica.org/in-depth/americas-counterterrorism-wars/us-targeted-killing-program-yemen/'>New America e-mail correspondence with CENTCOM</a>, <a href='https://www.apnews.com/9051691c8f8a449e8bb6fd684f100863'>AP</a>",,"2",,"2"
"232","12/20/2017","2017","Wadi Obeida","Ma'rib","1","Abu Hajar al-Makki ","AQAP propaganda chief","4","4","4",,,,,,,"4","4","4","Trump","0","0","1","Vehicle","A U.S. drone strike in Yemen's Wadi Obeida district in Ma'rib province on Wednesday, December 20, 2017, killed AQAP propaganda chief Abu Hajar al-Makki and three others as they were traveling by vehicle.","AQAP","15.3752152","45.1527198","Ma'rib","Drone Strike",,,,,"AFP","http://www.dailymail.co.uk/wires/afp/article-5202079/US-drone-strike-kills-Qaeda-propaganda-chief-Yemen.html","Twitter--@demolinari","https://twitter.com/demolinari/status/943818410260959232","Twitter--@demolinari","https://twitter.com/demolinari/status/943898386784174080",,,,,,,,,"<a href='http://www.dailymail.co.uk/wires/afp/article-5202079/US-drone-strike-kills-Qaeda-propaganda-chief-Yemen.html'>AFP</a>, <a href='https://twitter.com/demolinari/status/943818410260959232'>Twitter--@demolinari</a>, <a href='https://twitter.com/demolinari/status/943898386784174080'>Twitter--@demolinari</a>","4",,,"4"
"231","12/19/2017","2017","Wadi Obeida","Ma'rib","1","Habib al-Sana'ni","AQAP weapons facilitator and intermediary to senior figures","2","2","2",,,,,,,"2","2","2","Trump","0","0","1","Vehicle","A U.S. drone strike in Yemen's Wadi Obeida district in Ma'rib province on Tuesday, December 19, 2017, killed two AQAP militants as they were traveling by vehicle. CENTCOM later announced the strike had killed Habib al-Sana'ni, whom it described as an AQAP weapons facilitator and intermediary to senior leaders.","AQAP","15.3752152","45.1527198","Ma'rib","Drone Strike",,,,,"AFP","http://www.dailymail.co.uk/wires/afp/article-5202079/US-drone-strike-kills-Qaeda-propaganda-chief-Yemen.html","Twitter--@demolinari","https://twitter.com/demolinari/status/943474606345658370","DoD","https://www.defense.gov/News/Article/Article/1412674/us-airstrikes-kill-senior-terrorists-in-yemen/",,,,,,,,,"<a href='http://www.dailymail.co.uk/wires/afp/article-5202079/US-drone-strike-kills-Qaeda-propaganda-chief-Yemen.html'>AFP</a>, <a href='https://twitter.com/demolinari/status/943474606345658370'>Twitter--@demolinari</a>, <a href='https://www.defense.gov/News/Article/Article/1412674/us-airstrikes-kill-senior-terrorists-in-yemen/'>DoD</a>","2",,,"2"
